1.500150015001500310e-02 -3.137451027653158277e-04 2.177543251003256040e-03 5.521212112040044945e-03 -3.426411546958074705e-02 5.761001398199179224e-01 5.991018702691414122e-01 9.217602237118687619e-03 -3.696390125078641807e-03 -3.426411546958074705e-02 4.355086502006512393e-07 -6.077226722495303601e-01
1.560156015601560364e-02 -3.344958896723920468e-04 2.317573158475785735e-03 5.883913321822555748e-03 -3.489266585397657328e-02 6.021387380941942702e-01 6.096816960584253708e-01 9.634219809507108337e-03 -3.750306487684552589e-03 -3.489266585397657328e-02 4.635146316951571505e-07 -5.798584078802366815e-01
1.620162016201620245e-02 -3.556139593412122762e-04 2.459566532555845612e-03 6.252787136225712236e-03 -3.548856614517648111e-02 6.282895008032491901e-01 6.196806159874359565e-01 1.005263201285198742e-02 -3.799844876626275181e-03 -3.548856614517648111e-02 4.919133065111691277e-07 -5.535317702743538515e-01
1.680168016801680125e-02 -3.770802447379119717e-04 2.603363407289515513e-03 6.627494610413130899e-03 -3.605354948701093576e-02 6.545438828252989616e-01 6.291304329088006630e-01 1.047270212520478444e-02 -3.845207514791652674e-03 -3.605354948701093576e-02 5.206726814579031003e-07 -5.286564696930979856e-01
1.740174017401740353e-02 -3.988766894689816300e-04 2.748811165544450853e-03 7.007715343225694692e-03 -3.658925213355213035e-02 6.808937930861075349e-01 6.380611672179999916e-01 1.089430068937772070e-02 -3.886585346152026006e-03 -3.658925213355213035e-02 5.497622331088902357e-07 -5.051510632709148574e-01
1.800180018001800233e-02 -4.209861912904130183e-04 2.895764129203302461e-03 7.393146437927136140e-03 -3.709721889217425239e-02 7.073315692387504017e-01 6.465011569681597958e-01 1.131730510782000612e-02 -3.924158669892870849e-03 -3.709721889217425239e-02 5.791528258406604786e-07 -4.829386827715964614e-01
1.860186018601860461e-02 -4.433925487903924963e-04 3.044083172398328631e-03 7.783501521321067873e-03 -3.757890826087011138e-02 7.338499537651538285e-01 6.544771523614797415e-01 1.174159926024246139e-02 -3.958097738921393521e-03 -3.757890826087011138e-02 6.088166344796657456e-07 -4.619467776359491573e-01
1.920192019201920341e-02 -4.660804110672787503e-04 3.193635356492823332e-03 8.178509817960786382e-03 -3.803569727699725178e-02 7.604420714195492259e-01 6.620144049331541103e-01 1.216707314271278824e-02 -3.988563324752001857e-03 -3.803569727699725178e-02 6.387270712985646800e-07 -4.421068724621097790e-01
1.980198019801980222e-02 -4.890352302346149789e-04 3.344293585587697609e-03 8.577915276357338248e-03 -3.846888609366221068e-02 7.871014079384667239e-01 6.691367517259014797e-01 1.259362252701546822e-02 -4.015707250658129973e-03 -3.846888609366221068e-02 6.688587171175395061e-07 -4.233543381078528345e-01
2.040204020402040450e-02 -5.122432165943755812e-04 3.495936281400158219e-03 8.981475744265134814e-03 -3.887970229904116892e-02 8.138217899461280824e-01 6.758666947364724287e-01 1.302114863913804953e-02 -4.039672894872914713e-03 -3.887970229904116892e-02 6.991872562800316880e-07 -4.056281756497588376e-01
2.100210021002100330e-02 -5.356912963285703289e-04 3.648447076426207351e-03 9.388962190288474910e-03 -3.926930499307602906e-02 8.405973659880926485e-01 6.822254758997029489e-01 1.344955785580948318e-02 -4.060595665521007404e-03 -3.926930499307602906e-02 7.296894152852415347e-07 -3.888708124770898777e-01
2.160216021602160558e-02 -5.593670715677411670e-04 3.801714524359804150e-03 9.800157969207148878e-03 -3.963878863517364404e-02 8.674225886297837196e-01 6.882331478607632835e-01 1.387876141807654028e-02 -4.078603448869390531e-03 -3.963878863517364404e-02 7.603429048719608526e-07 -3.730279098387903058e-01
2.220222022202220438e-02 -5.832587827028391922e-04 3.955631826799230026e-03 1.021485812856546584e-02 -3.998918667577090746e-02 8.942921975600799378e-01 6.939086407721731797e-01 1.430867516096127889e-02 -4.093817032395813058e-03 -3.998918667577090746e-02 7.911263653598460262e-07 -3.580481812002989095e-01
2.280228022802280319e-02 -6.073552728144634722e-04 4.110096575325642744e-03 1.063286875420695402e-02 -4.032147498390553642e-02 9.212012036435179851e-01 6.992698253388673901e-01 1.473921925829628846e-02 -4.106350504089334441e-03 -4.032147498390553642e-02 8.220193150651285766e-07 -3.438832208030067061e-01
2.340234023402340546e-02 -6.316459541005253796e-04 4.265010508090222308e-03 1.105400635256718368e-02 -4.063657508225079762e-02 9.481448738678224242e-01 7.043335723220534028e-01 1.517031798188515912e-02 -4.116311629317975437e-03 -4.063657508225079762e-02 8.530021016180444983e-07 -3.304873418532900953e-01
2.400240024002400427e-02 -6.561207761900816633e-04 4.420279280094785088e-03 1.147809726766001008e-02 -4.093535720042862369e-02 9.751187171364741335e-01 7.091158087007661814e-01 1.560189947418358716e-02 -4.123802206523576215e-03 -4.093535720042862369e-02 8.840558560189570133e-07 -3.178174238002411389e-01
2.460246024602460307e-02 -6.807701962373815174e-04 4.575812246396567494e-03 1.190497713080854517e-02 -4.121864315680821844e-02 1.002118470858848198e+00 7.136315706788526336e-01 1.603389553374157117e-02 -4.128918402933026005e-03 -4.121864315680821844e-02 9.151624492793135483e-07 -3.058327681915944396e-01
2.520252025202520535e-02 -7.055851506961297297e-04 4.731522257511051703e-03 1.233449034128159330e-02 -4.148720907842402827e-02 1.029140088293124311e+00 7.178950537145737387e-01 1.646624141268998934e-02 -4.131751071408396037e-03 -4.148720907842402827e-02 9.463044515022103833e-07 -2.944949626260289222e-01
2.580258025802580416e-02 -7.305570286795816642e-04 4.887325466327519657e-03 1.276648957609959056e-02 -4.174178796810557035e-02 1.056179726599685287e+00 7.219196597400603377e-01 1.689887562559496542e-02 -4.132386049495373991e-03 -4.174178796810557035e-02 9.774650932655040304e-07 -2.837677523470771845e-01
2.640264026402640296e-02 -7.556776468173859564e-04 5.043141145890511594e-03 1.320083532737161870e-02 -4.198307212740132188e-02 1.083233735565094502e+00 7.257180417284642138e-01 1.733173976904151328e-02 -4.130904441669893713e-03 -4.198307212740132188e-02 1.008628229178102422e-06 -2.736169190494304182e-01
2.700270027002700524e-02 -7.809392255250988384e-04 5.198891517436680064e-03 1.363739546561707275e-02 -4.221171544339621939e-02 1.110298646958987501e+00 7.293021457577817390e-01 1.776477835134379971e-02 -4.127382885726727825e-03 -4.221171544339621939e-02 1.039778303487336114e-06 -2.640101664925265101e-01
2.760276027602760404e-02 -8.063343666070116973e-04 5.354501588110840635e-03 1.407604482761243281e-02 -4.242833554706812449e-02 1.137371164488325315e+00 7.326832507119577231e-01 1.819793863181320623e-02 -4.121893804200772553e-03 -4.242833554706812449e-02 1.070900317622168119e-06 -2.549170125390636255e-01
2.820282028202820632e-02 -8.318560321173947480e-04 5.509898997817380857e-03 1.451666482738556835e-02 -4.263351585039842906e-02 1.164448154315454342e+00 7.358720057519816393e-01 1.863117046904726876e-02 -4.114505641661701275e-03 -4.263351585039842906e-02 1.101979799563476264e-06 -2.463086872575650510e-01
2.880288028802880512e-02 -8.574975244094641290e-04 5.665013874693721960e-03 1.495914308905735984e-02 -4.282780746904728264e-02 1.191526636108305670e+00 7.388784656822315888e-01 1.906442617773288981e-02 -4.105283088675531697e-03 -4.282780746904728264e-02 1.133002774938744485e-06 -2.381580367483837612e-01
2.940294029402940393e-02 -8.832524673053519185e-04 5.819778698721394389e-03 1.540337310030351001e-02 -4.301173103702114753e-02 1.218603774592842415e+00 7.417121243302883249e-01 1.949766039348548030e-02 -4.094287293181969427e-03 -4.301173103702114753e-02 1.163955739744279013e-06 -2.304394323716665305e-01
3.000300030003000620e-02 -9.091147883241059010e-04 5.974128173017448015e-03 1.584925388527827148e-02 -4.318577841939920392e-02 1.245676871579541434e+00 7.443819460517998587e-01 1.993082994527266283e-02 -4.081576059994392221e-03 -4.318577841939920392e-02 1.194825634603489591e-06 -2.231286850738667393e-01
3.060306030603060501e-02 -9.350787019082814917e-04 6.127999102374652451e-03 1.629668969590693586e-02 -4.335041432884485790e-02 1.272743358437284922e+00 7.468963954657095172e-01 2.036389373499655764e-02 -4.067204039089623510e-03 -4.335041432884485790e-02 1.225599820474930472e-06 -2.162029645264151867e-01
3.120312031203120728e-02 -9.611386935930302852e-04 6.281330278643155324e-03 1.674558972051527761e-02 -4.350607785130634897e-02 1.299800788989529776e+00 7.492634655192470516e-01 2.079681262383247659e-02 -4.051222903317198976e-03 -4.350607785130634897e-02 1.256266055728631024e-06 -2.096407228062651118e-01
3.180318031803180262e-02 -9.872895050647360459e-04 6.434062372569151686e-03 1.719586780882216559e-02 -4.365318388600741839e-02 1.326846832809033261e+00 7.514907039764969765e-01 2.122954932494453342e-02 -4.033681516122366965e-03 -4.365318388600741839e-02 1.286812474513830350e-06 -2.034216223632026033e-01
3.240324032403240490e-02 -1.013526120059227804e-03 6.586137831727709863e-03 1.764744221237617844e-02 -4.379212450454228467e-02 1.353879268888749765e+00 7.535852384190903086e-01 2.166206830221999516e-02 -4.014626089843818454e-03 -4.379212450454228467e-02 1.317227566345542123e-06 -1.975264680331303424e-01
3.300330033003300717e-02 -1.039843751052400974e-03 6.737500784207288082e-03 1.810023533956876471e-02 -4.392327023361872196e-02 1.380895979667767115e+00 7.555537998425915225e-01 2.209433567468427340e-02 -3.994100335115509555e-03 -4.392327023361872196e-02 1.347500156841457723e-06 -1.919371428700822335e-01
3.360336033603360251e-02 -1.066237826698735120e-03 6.888096947722712610e-03 1.855417352440512369e-02 -4.404697126573786647e-02 1.407894945392339281e+00 7.574027449274596258e-01 2.252631912627742899e-02 -3.972145601872305309e-03 -4.404697126573786647e-02 1.377619389544542530e-06 -1.866365475824647291e-01
3.420342034203420478e-02 -1.092703979975684792e-03 7.037873543851522889e-03 1.900918680826007776e-02 -4.416355860185861015e-02 1.434874238793193868e+00 7.591380770590299143e-01 2.295798782069110103e-02 -3.948801012431025007e-03 -4.416355860185861015e-02 1.407574708770304708e-06 -1.816085433710861174e-01
3.480348034803480706e-02 -1.119238036994294827e-03 7.186779217105759496e-03 1.946520873388951287e-02 -4.427334512986681736e-02 1.461832020061346382e+00 7.607654661667837548e-01 2.338931232098154234e-02 -3.924103587092029471e-03 -4.427334512986681736e-02 1.437355843421151991e-06 -1.768378979779030580e-01
3.540354035403540933e-02 -1.145836006438607146e-03 7.334763958567418370e-03 1.992217615100902450e-02 -4.437662664245532740e-02 1.488766532105656459e+00 7.622902674492241237e-01 2.382026451369050404e-02 -3.898088362681479541e-03 -4.437662664245532740e-02 1.466952791713483648e-06 -1.723102347651308541e-01
3.600360036003600467e-02 -1.172494069598534021e-03 7.481779033831075128e-03 2.038002903278996955e-02 -4.447368279781788170e-02 1.515676096076296275e+00 7.637175390469528313e-01 2.425081753722074102e-02 -3.870788504430771465e-03 -4.447368279781788170e-02 1.496355806766215171e-06 -1.680119846545240492e-01
3.660366036603660694e-02 -1.199208570962853821e-03 7.627776915011571027e-03 2.083871030265972701e-02 -4.456477802636917007e-02 1.542559107139198860e+00 7.650520587230260627e-01 2.468094571422718361e-02 -3.842235411567455298e-03 -4.456477802636917007e-02 1.525555383002314191e-06 -1.639303407661598655e-01
3.720372037203720922e-02 -1.225976009340863952e-03 7.772711216588287092e-03 2.129816567082735979e-02 -4.465016238652261271e-02 1.569414030487382927e+00 7.662983396063497432e-01 2.511062448779812634e-02 -3.812458816970767418e-03 -4.465016238652261271e-02 1.554542243317657399e-06 -1.600532156051071020e-01
3.780378037803780455e-02 -1.252793029482987324e-03 7.916536634870321304e-03 2.175834347998833671e-02 -4.473007237238740830e-02 1.596239397575852204e+00 7.674606450507422961e-01 2.553983036121363487e-02 -3.781486881225299031e-03 -4.473007237238740830e-02 1.583307326974064433e-06 -1.563692006528665246e-01
3.840384038403840683e-02 -1.279656414172296178e-03 8.059208890879040674e-03 2.221919455969281407e-02 -4.480473167608546581e-02 1.623033802567509287e+00 7.685430026593363939e-01 2.596854084108014826e-02 -3.749346281387335063e-03 -4.480473167608546581e-02 1.611841778175808150e-06 -1.528675282285032466e-01
3.900390039003900911e-02 -1.306563076760500685e-03 8.200684676455882380e-03 2.268067208889067154e-02 -4.487435190723712553e-02 1.649795898978229758e+00 7.695492175212022001e-01 2.639673438365167796e-02 -3.716062294761005112e-03 -4.487435190723712553e-02 1.640136935291176490e-06 -1.495380354920063937e-01
3.960396039603960444e-02 -1.333510054123424049e-03 8.340921603414081995e-03 2.314273146619418714e-02 -4.493913327202170294e-02 1.676524396509909920e+00 7.704828847044409290e-01 2.682439034415855933e-02 -3.681658877964372190e-03 -4.493913327202170294e-02 1.668184320682816393e-06 -1.463711304695167748e-01
4.020402040204020672e-02 -1.360494500012397875e-03 8.479878155563206135e-03 2.360533018742466335e-02 -4.499926521408331714e-02 1.703218058060929296e+00 7.713474010475118714e-01 2.725148892897487005e-02 -3.646158741550205827e-03 -4.499926521408331714e-02 1.695975631112641357e-06 -1.433577599868955943e-01
4.080408040804080899e-02 -1.387513678779331728e-03 8.617513643444945151e-03 2.406842773003395330e-02 -4.505492701942531708e-02 1.729875696904060511e+00 7.721459762882102451e-01 2.767801115046496924e-02 -3.609583420431015498e-03 -4.505492701942531708e-02 1.723502728688989137e-06 -1.404893794044133060e-01
4.140414041404140433e-02 -1.414564959454457389e-03 8.753788161627723552e-03 2.453198544401466799e-02 -4.510628838731600698e-02 1.756496174022422307e+00 7.728816435674999985e-01 2.810393878435875695e-02 -3.571953340344089390e-03 -4.510628838731600698e-02 1.750757632325544700e-06 -1.377579240514124059e-01
4.200420042004200660e-02 -1.441645810156936625e-03 8.888662548416243273e-03 2.499596644893457148e-02 -4.515350996911479675e-02 1.783078395594595689e+00 7.735572693433147018e-01 2.852925432951353146e-02 -3.533287880578959983e-03 -4.515350996911479675e-02 1.777732509683248771e-06 -1.351557822654472218e-01
4.260426042604260888e-02 -1.468753792819621094e-03 9.022098347840151744e-03 2.546033553675115801e-02 -4.519674387682079408e-02 1.809621310620525225e+00 7.741755627474685708e-01 2.895394096992840588e-02 -3.493605433177246131e-03 -4.519674387682079408e-02 1.804419669568030377e-06 -1.326757699457883355e-01
4.320432043204321115e-02 -1.495886558210319421e-03 9.154057773793652583e-03 2.592505908008173668e-02 -4.523613416304440860e-02 1.836123908680298067e+00 7.747390844169576019e-01 2.937798253888477054e-02 -3.452923458803032995e-03 -4.523613416304440860e-02 1.830811554758730708e-06 -1.303111065362259069e-01
4.380438043804380649e-02 -1.523041841232903367e-03 9.284503676205094896e-03 2.639010494562253617e-02 -4.527181727400729494e-02 1.862585217818333305e+00 7.752502548291737572e-01 2.980136348509333441e-02 -3.411258539470797373e-03 -4.527181727400729494e-02 1.856900735241018967e-06 -1.280553923568921171e-01
4.440444044404440876e-02 -1.550217456492529976e-03 9.413399509122347825e-03 2.685544241242759575e-02 -4.530392247708554809e-02 1.889004302545938208e+00 7.757113621688972449e-01 3.022406884073501263e-02 -3.368626428307416008e-03 -4.530392247708554809e-02 1.882679901824469716e-06 -1.259025872093322285e-01
4.500450045004501104e-02 -1.577411294110138721e-03 9.540709300606195833e-03 2.732104209477449058e-02 -4.533257226432614584e-02 1.915380261955584640e+00 7.761245697533664112e-01 3.064608419128935640e-02 -3.325042096514864084e-03 -4.533257226432614584e-02 1.908141860121239435e-06 -1.238469901833032516e-01
4.560456045604560638e-02 -1.604621315772210765e-03 9.666397624330044444e-03 2.778687586935914625e-02 -4.535788273328618392e-02 1.941712227940623814e+00 7.764919230402478334e-01 3.106739564704998069e-02 -3.280519777690835311e-03 -4.535788273328618392e-02 1.933279524866009058e-06 -1.218832205978062078e-01
4.620462046204620865e-02 -1.631845551002572819e-03 9.790429572789940277e-03 2.825291680657666255e-02 -4.537996394646873211e-02 1.967999363514522315e+00 7.768153562419347624e-01 3.148798981623236043e-02 -3.235073009655695282e-03 -4.537996394646873211e-02 1.958085914557988335e-06 -1.200062000126393968e-01
4.680468046804681093e-02 -1.659082093643765143e-03 9.912770732034288657e-03 2.871913910565850395e-02 -4.539892027055764112e-02 1.994240861224025219e+00 7.770966985682861150e-01 3.190785377958440389e-02 -3.188714673925900373e-03 -4.539892027055764112e-02 1.982554146406857645e-06 -1.182111352503460999e-01
4.740474047404740626e-02 -1.686329098536192960e-03 1.003338715782774171e-02 2.918551803344951456e-02 -4.541485069658586504e-02 2.020435941650969625e+00 7.773376801186766549e-01 3.232697506641551283e-02 -3.141457032965999999e-03 -4.541485069658586504e-02 2.006677431565548406e-06 -1.164935023718003393e-01
4.800480048004800854e-02 -1.713584778383949944e-03 1.015224535316858363e-02 2.965202986662024767e-02 -4.542784914210840075e-02 2.046583851997771930e+00 7.775399374430562727e-01 3.274534163196435310e-02 -3.093311765344103695e-03 -4.542784914210840075e-02 2.030449070633717005e-06 -1.148490315518726490e-01
4.860486048604861081e-02 -1.740847400796816319e-03 1.026931224708338766e-02 3.011865183712160443e-02 -4.543800473639073023e-02 2.072683864751882155e+00 7.777050187906097145e-01 3.316294183603011453e-02 -3.044289998908510531e-03 -4.543800473639073023e-02 2.053862449416677516e-06 -1.132736928046136349e-01
4.920492049204920615e-02 -1.768115285498531508e-03 1.038455517462706992e-02 3.058536208069972603e-02 -4.544540208956665550e-02 2.098735276424775975e+00 7.778343890635642799e-01 3.357976442279641399e-02 -2.994402342096690126e-03 -4.544540208956665550e-02 2.076911034925413961e-06 -1.117636825102397147e-01
4.980498049804980842e-02 -1.795386801691995285e-03 1.049794185802047260e-02 3.105213958829909290e-02 -4.545012154666612514e-02 2.124737406361291825e+00 7.779294344927073501e-01 3.399579850178067325e-02 -2.943658913481576878e-03 -4.545012154666612514e-02 2.099588371604094623e-06 -1.103154106988908367e-01
5.040504050405041070e-02 -1.822660365572574635e-03 1.060944038886142173e-02 3.151896416019171060e-02 -4.545223942736290046e-02 2.150689595615365324e+00 7.779914670502452445e-01 3.441103352984584834e-02 -2.892069369654135143e-03 -4.545223942736290046e-02 2.121888077772284635e-06 -1.089254890486444083e-01
5.100510051005100604e-02 -1.849934437981190505e-03 1.071901921134882710e-02 3.198581636267913697e-02 -4.545182825224425294e-02 2.176591205888425584e+00 7.780217286147566025e-01 3.482545929421480835e-02 -2.839642931535673112e-03 -4.545182825224425294e-02 2.143803842269765468e-06 -1.075907195576766284e-01
5.160516051605160831e-02 -1.877207522189327247e-03 1.082664710646275182e-02 3.245267748722288625e-02 -4.544895695635971233e-02 2.202441618526938427e+00 7.780213949021653752e-01 3.523906589643101273e-02 -2.786388409208129507e-03 -4.544895695635971233e-02 2.165329421292550507e-06 -1.063080838526926364e-01
5.220522052205221059e-02 -1.904478161808545759e-03 1.093229317704660225e-02 3.291952951186676718e-02 -4.544369109076350222e-02 2.228240233575772500e+00 7.779915791758764687e-01 3.565184373721236311e-02 -2.732314225345593758e-03 -4.544369109076350222e-02 2.186458635409320761e-06 -1.050747330979024952e-01
5.280528052805280592e-02 -1.931744938817504635e-03 1.103592683374062487e-02 3.338635506482231369e-02 -4.543609301272505396e-02 2.253986468884249028e+00 7.779333357484772282e-01 3.606378350214798495e-02 -2.677428437325671696e-03 -4.543609301272505396e-02 2.207185366748125206e-06 -1.038879784708020004e-01
5.340534053405340820e-02 -1.959006471699874588e-03 1.113751778171873270e-02 3.385313739009593315e-02 -4.542622206524420114e-02 2.279679759261918015e+00 7.778476632867141749e-01 3.647487614819069218e-02 -2.621738758094756001e-03 -4.542622206524420114e-02 2.227503556343746765e-06 -1.027452821729148980e-01
5.400540054005401047e-02 -1.986261413686918505e-03 1.123703600818339032e-02 3.431986031504297846e-02 -4.541413474647185144e-02 2.305319555681267563e+00 7.777355079307937125e-01 3.688511289090028178e-02 -2.565252575857303319e-03 -4.541413474647185144e-02 2.247407201636678287e-06 -1.016442489454663090e-01
5.460546054605461275e-02 -2.013508451098848170e-03 1.133445177057582770e-02 3.478650821974046264e-02 -4.539988486960312708e-02 2.330905324524727540e+00 7.775977662384370159e-01 3.729448519239564330e-02 -2.507976972655178924e-03 -4.539988486960312708e-02 2.266890354115165781e-06 -1.005826180616140597e-01
5.520552055205520808e-02 -2.040746301779398312e-03 1.142973558546124188e-02 3.525306600807632390e-02 -4.538352371377819827e-02 2.356436546873481142e+00 7.774352879635328950e-01 3.770298474997570148e-02 -2.449918741899374981e-03 -4.538352371377819827e-02 2.285947117092248376e-06 -9.955825576846777381e-02
